CCN,Hospital,Address,City,County,State,Zip,Latitude,Longitude
'040011','CHAMBERS MEMORIAL HOSPITAL','719 DETROIT STREET','DANVILLE','YELL','AR','72833',35.0549499,-93.38851772
'041302','RIVER VALLEY MEDICAL CENTER','200 NORTH THIRD STREET','DARDANELLE','YELL','AR','72834',35.2202456,-93.15653234
'640001','LBJ TROPICAL MEDICAL CENTER','FAGAALU VILLAGE','PAGO PAGO','','AS','96799',,
'030084','CHINLE COMPREHENSIVE HEALTH CARE FACILITY',"'US HWY 191, HOSPITAL ROAD'",'CHINLE','APACHE','AZ','86503',36.15267423,-109.5570858
'030071','FORT DEFIANCE INDIAN HOSPITAL','PO BOX 649','FORT DEFIANCE','APACHE','AZ','86504',35.78795424,-109.0831694
'031309','SAGE MEMORIAL HOSPITAL','STATE ROUTE 264 SOUTH 191 PO BOX 457','GANADO','APACHE','AZ','86505',35.70891335,-109.5425971
'031315','WHITE MOUNTAIN REGIONAL MEDICAL CENTER','118 SOUTH MOUNTAIN AVENUE','SPRINGERVILLE','APACHE','AZ','85938',34.1323049,-109.2863971
'031301','BENSON HOSPITAL','450 SOUTH OCOTILLO STREET','BENSON','COCHISE','AZ','85602',31.96411924,-110.3071804
'031312','COPPER QUEEN COMMUNITY HOSPITAL','101 COLE AVENUE','BISBEE','COCHISE','AZ','85603',31.41718786,-109.8830471
'031303',"'DOUGLAS COMMUNITY HOSPITAL, INC'",'2174 WEST OAK AVENUE','DOUGLAS','COCHISE','AZ','85607',31.36417829,-109.5945008
'030043','SIERRA VISTA REGIONAL HEALTH CENTER','300 EL CAMINO REAL','SIERRA VISTA','COCHISE','AZ','85635',31.55138989,-110.2723738
'031302','NORTHERN COCHISE COMMUNITY HOSPITAL','901 WEST REX ALLEN DRIVE','WILLCOX','COCHISE','AZ','85643',32.26426825,-109.8381012
'030023','FLAGSTAFF MEDICAL CENTER','1200 NORTH BEAVER STREET','FLAGSTAFF','COCONINO','AZ','86001',35.20864673,-111.6451718
'031304','PAGE HOSPITAL','501 NORTH NAVAJO DRIVE','PAGE','COCONINO','AZ','86040',36.91701744,-111.4631193
'030073','TUBA CITY REGIONAL HEALTH CARE CORPORATION','PO BOX 600','TUBA CITY','COCONINO','AZ','86045',36.1257019,-111.2368881
'031314','COBRE VALLEY REGIONAL MEDICAL CENTER','5880 SOUTH HOSPITAL DRIVE','GLOBE','GILA','AZ','85501',33.40719324,-110.8263467
'030033','PAYSON REGIONAL MEDICAL CENTER','807 SOUTH PONDEROSA DRIVE','PAYSON','GILA','AZ','85541',34.23111764,-111.3215707
'030077','SAN CARLOS INDIAN HOSPITAL','223 CIBECUE CIRCLE ROAD','SAN CARLOS','GILA','AZ','85550',33.35203302,-110.4524587
'030068','MT GRAHAM REGIONAL MEDICAL CENTER','1600  SOUTH 20TH AVENUE','SAFFORD','GRAHAM','AZ','85546',32.82177302,-109.7330006
'031317','LA PAZ REGIONAL HOSPITAL','1200 WEST MOHAVE ROAD','PARKER','LA PAZ','AZ','85344',34.13576625,-114.2842499
'030112','ARIZONA ORTHOPEDIC AND SURGICAL SPECIALITY HOSP','2905 WEST WARNER ROAD','CHANDLER','MARICOPA','AZ','85224',33.33480258,-111.8908705
'030036','CHANDLER REGIONAL MEDICAL CENTER','1955 WEST FRYE ROAD','CHANDLER','MARICOPA','AZ','85224',33.298673,-111.8751659
'030122','BANNER GATEWAY MEDICAL CENTER','1900 NORTH HIGLEY ROAD','GILBERT','MARICOPA','AZ','85234',33.38417523,-111.7196782
'030120','GILBERT HOSPITAL','5656 SOUTH POWER ROAD','GILBERT','MARICOPA','AZ','85295',33.31369048,-111.6868129
'030119','MERCY GILBERT MEDICAL CENTER','3555 SOUTH VAL VISTA DRIVE','GILBERT','MARICOPA','AZ','85296',33.28588656,-111.7552829
'030094','ARROWHEAD HOSPITAL','18701 NORTH 67TH AVENUE','GLENDALE','MARICOPA','AZ','85308',33.65416095,-112.2035871
'030089','BANNER THUNDERBIRD MEDICAL CENTER','5555 WEST THUNDERBIRD ROAD','GLENDALE','MARICOPA','AZ','85306',33.61072338,-112.1796208
'030110','WEST VALLEY HOSPITAL','13677 WEST MCDOWELL ROAD','GOODYEAR','MARICOPA','AZ','85395',33.46423264,-112.3525207
'030107','ARIZONA SPINE AND JOINT HOSPITAL','4620 EAST BASELINE ROAD','MESA','MARICOPA','AZ','85206',33.37925762,-111.7346603
'030088','BANNER BAYWOOD MEDICAL CENTER','6644 EAST BAYWOOD AVENUE','MESA','MARICOPA','AZ','85206',33.41045795,-111.687971
'030065','BANNER DESERT MEDICAL CENTER','1400 SOUTH  DOBSON ROAD','MESA','MARICOPA','AZ','85202',33.39029071,-111.8746729
'030105','BANNER HEART HOSPITAL','6750 EAST BAYWOOD AVENUE','MESA','MARICOPA','AZ','85206',33.41046246,-111.6864153
'030121',"'MOUNTAIN VISTA MEDICAL CENTER, LP'",'1301 SOUTH CRISMON ROAD','MESA','MARICOPA','AZ','85209',33.39108003,-111.6153081
'030115','BANNER ESTRELLA MEDICAL CENTER','9201 WEST THOMAS ROAD','PHOENIX','MARICOPA','AZ','85037',33.47966284,-112.2563985
'030002','BANNER GOOD SAMARITAN MEDICAL CENTER','1111 EAST MCDOWELL ROAD','PHOENIX','MARICOPA','AZ','85006',33.46584353,-112.0875408
'030092','JOHN C LINCOLN DEER VALLEY HOSPITAL','19829 NORTH 27TH AVENUE','PHOENIX','MARICOPA','AZ','85027',33.66557084,-112.1172075
'030014','JOHN C LINCOLN NORTH MOUNTAIN HOSPITAL','250 EAST DUNLAP AVENUE','PHOENIX','MARICOPA','AZ','85020',33.56779858,-112.0702013
'030022','MARICOPA MEDICAL CENTER','2601 EAST ROOSEVELT STREET','PHOENIX','MARICOPA','AZ','85008',33.45851271,-112.0258707
'030001','MARYVALE HOSPITAL','5102 WEST CAMPBELL AVENUE','PHOENIX','MARICOPA','AZ','85031',33.50218765,-112.1706203
'030103','MAYO CLINIC HOSPITAL','5777 EAST MAYO BOULEVARD','PHOENIX','MARICOPA','AZ','85054',33.66284454,-111.9544523
'030131','OASIS HOSPITAL','750 NORTH 40TH STREET','PHOENIX','MARICOPA','AZ','85008',33.4560516,-111.9952608
'030083','PARADISE VALLEY HOSPITAL','3929 EAST BELL ROAD','PHOENIX','MARICOPA','AZ','85032',33.64057324,-111.99805
'030030','PHOENIX BAPTIST HOSPITAL','2000 WEST BETHANY HOME ROAD','PHOENIX','MARICOPA','AZ','85015',33.52416947,-112.1022455
'033302','PHOENIX CHILDREN'S HOSPITAL','1919 EAST THOMAS ROAD','PHOENIX','MARICOPA','AZ','85016',33.48023364,-112.0417033
'030078','PHOENIX INDIAN MEDICAL CENTER','4212 NORTH 16TH STREET','PHOENIX','MARICOPA','AZ','85016',33.49659102,-112.0476431
'03012F','PHOENIX VA MEDICAL CENTER','650 E. INDIAN SCHOOL ROAD','PHOENIX','MARICOPA','AZ','85012',33.49475774,-112.0659102
'030024','ST JOSEPH'S HOSPITAL AND MEDICAL CENTER','350 WEST THOMAS ROAD','PHOENIX','MARICOPA','AZ','85013',33.4803471,-112.0798786
'030037','ST LUKE'S MEDICAL CENTER','1800 EAST VAN BUREN STREET','PHOENIX','MARICOPA','AZ','85006',33.45130749,-112.0983711
'030108',"'SURGICAL HOSPITAL OF PHOENIX, THE'",'6501 NORTH 19TH AVENUE','PHOENIX','MARICOPA','AZ','85015',33.53215043,-112.0995971
'030038','SCOTTSDALE HEALTHCARE OSBORN MEDICAL CENTER','7400 EAST OSBORN ROAD','SCOTTSDALE','MARICOPA','AZ','85251',33.48764816,-111.9220305
'030087','SCOTTSDALE HEALTHCARE-SHEA MEDICAL CENTER','9003 EAST SHEA BOULEVARD','SCOTTSDALE','MARICOPA','AZ','85260',33.58243461,-111.88598
'030123','SCOTTSDALE HEALTHCARE-THOMPSON PEAK HOSPITAL','7400 EAST THOMPSON PEAK PARKWAY','SCOTTSDALE','MARICOPA','AZ','85255',33.66982852,-111.9225802
'030061','BANNER BOSWELL MEDICAL CENTER','10401 WEST THUNDERBIRD BOULEVARD','SUN CITY','MARICOPA','AZ','85351',33.60478337,-112.2829909
'030093','BANNER DEL E WEBB MEDICAL CENTER','14502 WEST MEEKER BOULEVARD','SUN CITY WEST','MARICOPA','AZ','85375',33.65832529,-112.372015
'031300','WICKENBURG COMMUNITY HOSPITAL','520 ROSE LANE','WICKENBURG','MARICOPA','AZ','85390',33.97807773,-112.7388105
'030101','WESTERN ARIZONA REGIONAL MEDICAL CENTER','2735 SILVER CREEK ROAD','BULLHEAD CITY','MOHAVE','AZ','86442',35.10982819,-114.5548078
'030117','VALLEY VIEW MEDICAL CENTER','5330 SOUTH HIGHWAY 95','FORT MOHAVE','MOHAVE','AZ','86426',35.00218087,-114.5979654
'030055','KINGMAN REGIONAL MEDICAL CENTER','3269 STOCKTON HILL ROAD','KINGMAN','MOHAVE','AZ','86409',35.22005777,-114.0357936
'030069','HAVASU REGIONAL MEDICAL CENTER','101 CIVIC CENTER LANE','LAKE HAVASU CITY','MOHAVE','AZ','86403',34.47954709,-114.3384832
'031305','HOPI HEALTH CARE CENTER',"'HIGHWAY 264, MILEPOST 388'",'POLACCA','NAVAJO','AZ','86042',35.83409218,-110.3800998
'030062','SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER','2200 SHOW LOW LAKE ROAD','SHOW LOW','NAVAJO','AZ','85901',34.20201926,-110.0169083
'030113','WHITERIVER PHS INDIAN HOSPITAL','200 WEST HOSPITAL DRIVE  (PO BOX 860)','WHITERIVER','NAVAJO','AZ','85941',33.83486311,-109.9649295
'030114','ORO VALLEY HOSPITAL','1551 EAST TANGERINE ROAD','ORO VALLEY','PIMA','AZ','85755',32.42733802,-110.9472105
'030074','SELLS INDIAN HEALTH SERVICE HOSPITAL','PO BOX 548','SELLS','PIMA','AZ','85634',31.91646211,-111.88915
'030010','CARONDELET ST  MARYS HOSPITAL','1601 WEST ST MARY'S ROAD','TUCSON','PIMA','AZ','85745',32.22880539,-110.9990653
'030011','CARONDELET ST JOSEPH'S HOSPITAL','350 NORTH WILMOT ROAD','TUCSON','PIMA','AZ','85711',32.22604266,-110.857826
'030085','NORTHWEST MEDICAL CENTER','6200 NORTH LA CHOLLA BOULEVARD','TUCSON','PIMA','AZ','85741',32.31963078,-111.0120482
'030006','TUCSON MEDICAL CENTER','5301 EAST GRANT ROAD','TUCSON','PIMA','AZ','85712',32.25077903,-110.8797121
'030111',"'UNIVERSITY OF ARIZONA MEDICAL CTR- SOUTH CAM, THE'",'2800 EAST AJO WAY','TUCSON','PIMA','AZ','85713',32.17784659,-110.9307452
'030064',"'UNIVERSITY OF ARIZONA MEDICAL CTR-UNIVERSITY, THE'",'1501 NORTH CAMPBELL AVENUE','TUCSON','PIMA','AZ','85724',32.2407319,-110.9441288
'03013F','VA S. ARIZONA HEALTHCARE SYSTEM','3601 SOUTH SIXTH AVENUE','TUCSON','PIMA','AZ','85723',32.18111038,-110.9682581
'030134','BANNER GOLDFIELD MEDICAL CENTER','2050 WEST SOUTHERN AVENUE','APACHE JUNCTION','PINAL','AZ','85120',33.39337768,-111.5671704
'030016','BANNER CASA GRANDE MEDICAL CENTER','1800 EAST FLORENCE BOULEVARD','CASA GRANDE','PINAL','AZ','85222',32.87964292,-111.7095965
'030132',"'FLORENCE HOSPITAL AT ANTHEM, LLC'",'4545 NORTH HUNT HIGHWAY','FLORENCE','PINAL','AZ','85132',33.07323428,-111.4867992
'030130','BANNER IRONWOOD MEDICAL CENTER','37000 NORTH GANTZEL ROAD','SAN TAN VALLEY','PINAL','AZ','85140',33.21469151,-111.5634795
'031313','CARONDELET HOLY CROSS HOSPITAL','1171 WEST TARGET RANGE ROAD','NOGALES','SANTA CRUZ','AZ','85621',31.34106352,-110.9591815
'030007','VERDE VALLEY MEDICAL CENTER','269 SOUTH CANDY LANE','COTTONWOOD','YAVAPAI','AZ','86326',34.73529631,-112.0315519
'03033F','VA NORTHERN ARIZONA HEALTHCARE SYSTEM','500 HIGHWAY 89 NORTH','PRESCOTT','YAVAPAI','AZ','86313',34.55164444,-112.4501535
'030012','YAVAPAI REGIONAL MEDICAL CENTER','1003 WILLOW CREEK ROAD','PRESCOTT','YAVAPAI','AZ','86301',34.56016831,-112.4821271
'030118','YAVAPAI REGIONAL MEDICAL CENTER-EAST CAMPUS','7700 EAST FLORENTINE ROAD','PRESCOTT VALLEY','YAVAPAI','AZ','86314',34.58834808,-112.3322083
'030013','YUMA REGIONAL MEDICAL CENTER','2400 SOUTH AVENUE A','YUMA','YUMA','AZ','85364',32.68318952,-114.6332621
'050211','ALAMEDA HOSPITAL','2070 CLINTON AVE','ALAMEDA','ALAMEDA','CA','94501',37.76348482,-122.2542304
'050305','ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP','2450 ASHBY AVE','BERKELEY','ALAMEDA','CA','94705',37.85638293,-122.2579258
'050488','EDEN MEDICAL CENTER','20103 LAKE CHABOT ROAD','CASTRO VALLEY','ALAMEDA','CA','94546',37.69708919,-122.0870113
'050512','KAISER FOUNDATION HOSPITAL - FREMONT','39400 PASEO PADRE PKWY','FREMONT','ALAMEDA','CA','94538',37.55184851,-121.977755
'050195','WASHINGTON HOSPITAL','2000 MOWRY AVE','FREMONT','ALAMEDA','CA','94538',37.55801172,-121.9806291
'050002','ST ROSE HOSPITAL','27200 CALAROGA AVE','HAYWARD','ALAMEDA','CA','94545',37.63313754,-122.0897457
'050320','ALAMEDA COUNTY MEDICAL CENTER','1411 E 31ST STREET','OAKLAND','ALAMEDA','CA','94602',37.79925395,-122.2313841
'050043','ALTA BATES SUMMIT MEDICAL CENTER','350 HAWTHORNE AVENUE','OAKLAND','ALAMEDA','CA','94609',37.8207848,-122.2630227
'050075','KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND','275 W MACARTHUR BOULEVARD','OAKLAND','ALAMEDA','CA','94611',37.81496646,-122.2518395
'050283','VALLEYCARE MEDICAL CENTER','5555 WEST LAS POSITAS BOULEVARD','PLEASANTON','ALAMEDA','CA','94588',37.69213285,-121.8802605
'050773','SAN LEANDRO HOSPITAL','13855 E 14TH STREET','SAN LEANDRO','ALAMEDA','CA','94578',37.71458658,-122.1418668
'050014','SUTTER AMADOR HOSPITAL','200 MISSION BLVD','JACKSON','AMADOR','CA','95642',38.35092039,-120.7664652
'050039','ENLOE MEDICAL CENTER','1531 ESPLANADE','CHICO','BUTTE','CA','95926',39.74251155,-121.8493555
'051311','BIGGS GRIDLEY MEMORIAL HOSPITAL','240 SPRUCE STREET','GRIDLEY','BUTTE','CA','95948',39.36700826,-121.689549
'050030','OROVILLE HOSPITAL','2767 OLIVE HIGHWAY','OROVILLE','BUTTE','CA','95966',39.5045639,-121.5421163
'050225','FEATHER RIVER HOSPITAL','5974 PENTZ ROAD','PARADISE','BUTTE','CA','95969',39.75743014,-121.5722836
'051332','MARK TWAIN MEDICAL CENTER','768 MOUNTAIN RANCH RD','SAN ANDREAS','CALAVERAS','CA','95249',38.1905654,-120.6709503
'050434','COLUSA REGIONAL MEDICAL CENTER','199 EAST WEBSTER ST','COLUSA','COLUSA','CA','95932',39.20737383,-122.0003668
'050760','KAISER FOUNDATION HOSPITAL - ANTIOCH','4501 SAND CREEK ROAD','ANTIOCH','CONTRA COSTA','CA','94531',37.95259448,-121.7780563
'050523','SUTTER DELTA MEDICAL CENTER','3901 LONE TREE WAY','ANTIOCH','CONTRA COSTA','CA','94509',37.98238379,-121.805525
'050496','JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS','2540 EAST ST','CONCORD','CONTRA COSTA','CA','94520',37.98353087,-122.0346341
'050276','CONTRA COSTA REGIONAL MEDICAL CENTER','2500 ALHAMBRA AVE','MARTINEZ','CONTRA COSTA','CA','94553',38.00635702,-122.1309536
'050079','DOCTORS MEDICAL CENTER - SAN PABLO','2000 VALE RD','SAN PABLO','CONTRA COSTA','CA','94806',37.95473825,-122.336569
'050689','SAN RAMON REGIONAL MEDICAL CTR','6001 NORRIS CANYON ROAD','SAN RAMON','CONTRA COSTA','CA','94583',37.77573933,-121.9590239
'050180','JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS','1601 YGNACIO VALLEY RD','WALNUT CREEK','CONTRA COSTA','CA','94598',37.91427702,-122.0420412
'050072','KAISER FOUNDATION HOSPITAL - WALNUT CREEK','1425 S MAIN ST','WALNUT CREEK','CONTRA COSTA','CA','94596',37.89200111,-122.0580418
'050417','SUTTER COAST HOSPITAL','800 E WASHINGTON BLVD','CRESCENT CITY','DEL NORTE','CA','95531',41.77271803,-124.19319
'050254','MARSHALL MEDICAL CENTER','1100 MARSHALL WAY','PLACERVILLE','EL DORADO','CA','95667',38.72556015,-120.7909155
'050352','BARTON MEMORIAL HOSPITAL','2170 SOUTH AVENUE','SOUTH LAKE TAHOE','EL DORADO','CA','96150',38.91228328,-119.9975798
'050492','CLOVIS COMMUNITY MEDICAL CENTER','2755 HERNDON AVE','CLOVIS','FRESNO','CA','93611',36.83744558,-119.6607155
'050397','COALINGA REGIONAL MEDICAL CENTER','1191 PHELPS AVENUE','COALINGA','FRESNO','CA','93210',36.15152298,-120.3403527
'050060','COMMUNITY REGIONAL MEDICAL CENTER','2823 FRESNO STREET','FRESNO','FRESNO','CA','93715',36.74253432,-119.783237
'050732','FRESNO HEART AND SURGICAL HOSPITAL','15 EAST AUDUBON DRIVE','FRESNO','FRESNO','CA','93720',36.86091934,-119.7888554
'050708','FRESNO SURGICAL HOSPITAL','6125 NORTH FRESNO ST','FRESNO','FRESNO','CA','93710',36.8250112,-119.781444
'05025F','FRESNO VA MEDICAL CENTER - VA CENTRAL CALIFORNIA','2615 E. CLINTON AVENUE','FRESNO','FRESNO','CA','93703',36.77230813,-119.7792593
'050710','KAISER FOUNDATION HOSPITAL - FRESNO','7300 NORTH FRESNO ST','FRESNO','FRESNO','CA','93720',36.84322877,-119.783517
'050093','SAINT AGNES MEDICAL CENTER','1303 E HERNDON AVE','FRESNO','FRESNO','CA','93710',36.83705865,-119.7661821
'050192','ADVENTIST MEDICAL CENTER - REEDLEY','372 W CYPRESS AVE','REEDLEY','FRESNO','CA','93654',36.60782797,-119.4517094
'051306','GLENN MEDICAL CENTER','1133 W SYCAMORE ST','WILLOWS','GLENN','CA','95988',39.52048758,-122.2081196
'050028','MAD RIVER COMMUNITY HOSPITAL','3800 JANES RD','ARCATA','HUMBOLDT','CA','95521',40.89671767,-124.0929968
'050006','ST JOSEPH HOSPITAL','2700 DOLBEER ST','EUREKA','HUMBOLDT','CA','95501',40.78451311,-124.1415362
'051318','REDWOOD MEMORIAL HOSPITAL','3300 RENNER DRIVE','FORTUNA','HUMBOLDT','CA','95540',40.58241204,-124.1359992
'050342','PIONEERS MEMORIAL HEALTHCARE DISTRICT','207 WEST LEGION ROAD','BRAWLEY','IMPERIAL','CA','92227',32.95996734,-115.5529627
'050045','EL CENTRO REGIONAL MEDICAL CENTER','1415 ROSS AVENUE','EL CENTRO','IMPERIAL','CA','92243',32.78146303,-115.5694092
'051324','NORTHERN INYO HOSPITAL','150 PIONEER LANE','BISHOP','INYO','CA','93514',37.36212893,-118.4073249
'051302','SOUTHERN INYO HOSPITAL','501 EAST LOCUST STREET','LONE PINE','INYO','CA','93545',36.60839835,-118.0581593
'050724','BAKERSFIELD HEART HOSPITAL','3001 SILLECT AVENUE','BAKERSFIELD','KERN','CA','93308',35.38601848,-119.0400361
'050036','BAKERSFIELD MEMORIAL HOSPITAL','420 34TH ST BOX 1888','BAKERSFIELD','KERN','CA','93301',35.39050791,-119.0065795
'050257','GOOD SAMARITAN HOSPITAL','901 OLIVE DRIVE','BAKERSFIELD','KERN','CA','93308',35.4122434,-119.0392098
'050315','KERN MEDICAL CENTER','1700 MOUNT VERNON AVENUE','BAKERSFIELD','KERN','CA','93306',35.37991394,-118.9675816
'050295','MERCY HOSPITAL','2215 TRUXTUN AVENUE','BAKERSFIELD','KERN','CA','93301',35.37327323,-119.0275994
'050455','SAN JOAQUIN COMMUNITY HOSPITAL','2615 CHESTER AVENUE','BAKERSFIELD','KERN','CA','93301',35.38310216,-119.0188955
'050608','DELANO REGIONAL MEDICAL CENTER','1401 GARCES HIGHWAY','DELANO','KERN','CA','93215',35.76144755,-119.2388633
'051314','KERN VALLEY HEALTHCARE DISTRICT','6412 LAUREL AVE','LAKE ISABELLA','KERN','CA','93240',35.63532324,-118.4063489
'051301','TEHACHAPI HOSPITAL','115 WEST E STREET','TEHACHAPI','KERN','CA','93561',35.13001195,-118.4482513
'050121','ADVENTIST MEDICAL CENTER','115 MALL DRIVE','HANFORD','KINGS','CA','93230',36.32567423,-119.6684192
'050196','CENTRAL VALLEY GENERAL HOSPITAL','1025 N DOUTY ST','HANFORD','KINGS','CA','93230',36.33583069,-119.6459852
'051317','ST HELENA HOSPITAL-CLEARLAKE','15630 18TH AVE - HWY 53','CLEARLAKE','LAKE','CA','95422',38.936174,-122.6202025
'051329','SUTTER LAKESIDE HOSPITAL','5176 HILL ROAD EAST','LAKEPORT','LAKE','CA','95453',39.10477772,-122.9085515
'051320','BANNER LASSEN MEDICAL CENTER','1800 SPRING RIDGE DRIVE','SUSANVILLE','LASSEN','CA','96130',40.43813632,-120.6249283
'050281','ALHAMBRA HOSPITAL MEDICAL CENTER','100 S RAYMOND AVE','ALHAMBRA','LOS ANGELES','CA','91801',34.09005072,-118.1449665
'050238','METHODIST HOSPITAL OF SOUTHERN CA','300 W HUNTINGTON DR','ARCADIA','LOS ANGELES','CA','91006',34.1337222,-118.0411401
'050723','KAISER FOUNDATION HOSPITAL - BALDWIN PARK','1011 BALDWIN PARK BLVD','BALDWIN PARK','LOS ANGELES','CA','91706',34.06338116,-117.9858813
'050235','PROVIDENCE SAINT JOSEPH MEDICAL CTR','501 SOUTH BUENA VISTA','BURBANK','LOS ANGELES','CA','91505',34.15480665,-118.3265281
'050382','CITRUS VALLEY MEDICAL CENTER-IC CAMPUS','210 W  SAN BERNARDINO ROAD','COVINA','LOS ANGELES','CA','91723',34.09004077,-117.8921165
'050139','KAISER FOUNDATION HOSPITAL - DOWNEY','9333 IMPERIAL HIGHWAY','DOWNEY','LOS ANGELES','CA','90242',33.91705683,-118.1292609
'050393','PIH HOSPITAL - DOWNEY','11500 BROOKSHIRE AVENUE','DOWNEY','LOS ANGELES','CA','90241',33.93515178,-118.1319561
'050146','CITY OF HOPE HELFORD CLINICAL RESEARCH HOSPITAL','1500 E DUARTE ROAD','DUARTE','LOS ANGELES','CA','91010',34.13219312,-117.97356
'050158','ENCINO HOSPITAL MEDICAL CENTER','16237 VENTURA BLVD','ENCINO','LOS ANGELES','CA','91436',34.15681738,-118.4867356
'050468','MEMORIAL HOSPITAL OF GARDENA','1145 W REDONDO BEACH BLVD','GARDENA','LOS ANGELES','CA','90247',33.89240789,-118.2950397
'050239','GLENDALE ADVENTIST MEDICAL CENTER','1509 E WILSON TERRACE','GLENDALE','LOS ANGELES','CA','91206',34.14950616,-118.231088
'050058','GLENDALE MEM HOSPITAL & HLTH CENTER','1420 S CENTRAL AVE','GLENDALE','LOS ANGELES','CA','91204',34.12838663,-118.2577721
'050124','USC VERDUGO HILLS HOSPITAL','1812 VERDUGO BLVD','GLENDALE','LOS ANGELES','CA','91209',34.2056327,-118.2152991
'050597','FOOTHILL PRESBYTERIAN HOSPITAL','250 S GRAND AVE','GLENDORA','LOS ANGELES','CA','91740',34.13255033,-117.8725164
'050205','GLENDORA COMMUNITY HOSPITAL','150 WEST ROUTE 66','GLENDORA','LOS ANGELES','CA','91740',34.12866673,-117.8660889
'050411','KAISER FOUNDATION HOSPITAL - SOUTH BAY','25825 SOUTH VERMONT AVENUE','HARBOR CITY','LOS ANGELES','CA','90710',33.78925967,-118.2937288
'050575','TRI-CITY REGIONAL MEDICAL CENTER','21530 S PIONEER BLVD','HAWAIIAN GARDENS','LOS ANGELES','CA','90716',33.83370383,-118.0817729
'050135','SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD','6245 DE LONGPRE AVE','HOLLYWOOD','LOS ANGELES','CA','90028',34.09620851,-118.3250992
'050091','COMMUNITY HOSPITAL OF HUNTINGTON PARK','2623 E SLAUSON AVE','HUNTINGTON PARK','LOS ANGELES','CA','90255',33.98921799,-118.2240891
'050739','CENTINELA HOSPITAL MEDICAL CENTER','555 EAST HARDY STREET','INGLEWOOD','LOS ANGELES','CA','90301',33.94908748,-118.3477796
'050581','LAKEWOOD REGIONAL MEDICAL CENTER','3700 E SOUTH ST','LAKEWOOD','LOS ANGELES','CA','90712',33.86020577,-118.1489674
'050056','ANTELOPE VALLEY HOSPITAL','1600 W AVE J','LANCASTER','LOS ANGELES','CA','93534',34.68939282,-118.1584908
'050776','COLLEGE MEDICAL CENTER','2776 PACIFIC AVENUE','LONG BEACH','LOS ANGELES','CA','90806',33.80730035,-118.1936366
'050727','COMMUNITY HOSPITAL OF LONG BEACH','1720 TERMINO AVENUE','LONG BEACH','LOS ANGELES','CA','90804',33.78886039,-118.145886
'050485','LONG BEACH MEMORIAL MEDICAL CENTER','2801 ATLANTIC AVE','LONG BEACH','LOS ANGELES','CA','90806',33.80807008,-118.1850624
'053309','MILLER CHILDREN'S HOSPITAL','2801 ATLANTIC AVENUE','LONG BEACH','LOS ANGELES','CA','90806',33.80807008,-118.1850624
'050191','ST MARY MEDICAL CENTER','1050 LINDEN AVE','LONG BEACH','LOS ANGELES','CA','90813',33.78024016,-118.1866468
'05027F','VA LONG BEACH HEALTHCARE SYSTEM','5901 E. SEVENTH STREET','LONG BEACH','LOS ANGELES','CA','90822',33.77532848,-118.1200026
'050149','CALIFORNIA HOSPITAL MEDICAL CENTER LA','1401 SOUTH GRAND AVENUE','LOS ANGELES','LOS ANGELES','CA','90015',34.03708724,-118.2654859
'050625','CEDARS-SINAI MEDICAL CENTER','8700 BEVERLY BLVD','LOS ANGELES','LOS ANGELES','CA','90048',34.07681331,-118.3805597
'053302','CHILDREN'S HOSP OF LOS ANGELES','4650 SUNSET BLVD','LOS ANGELES','LOS ANGELES','CA','90027',34.09812393,-118.2906267
'050641','EAST LOS ANGELES DOCTORS HOSPITAL','4060 WHITTIER BLVD','LOS ANGELES','LOS ANGELES','CA','90023',34.02390364,-118.1841555
'050471','GOOD SAMARITAN HOSPITAL','1225 WILSHIRE BOULEVARD','LOS ANGELES','LOS ANGELES','CA','90017',34.05325614,-118.2653614
'050063','HOLLYWOOD PRESBYTERIAN MEDICAL CENTER','1300 N VERMONT AVE','LOS ANGELES','LOS ANGELES','CA','90028',34.09569114,-118.2917257
'050138','KAISER FOUNDATION HOSPITAL - LOS ANGELES','4867 SUNSET BLVD','LOS ANGELES','LOS ANGELES','CA','90027',34.09817776,-118.29595
