ccn,hospital,city,county,state,latitude,longitude,year,Domain_1_Score,AHRQ_PSI_90_Score,Domain_1_Start_Date,Domain_1_End_Date,Domain_2_Score,CLABSI_Score,CAUTI_Score,Domain_2_Start_Date,Domain_2_End_Date,Total_HAC_Score
040026,ST JOSEPHS MERCY HEALTH CENTER INC,HOT SPRINGS,GARLAND,AR,34.46616817900008, -93.06434403799994,2015,2,2,07/01/2011 00:00:00,06/30/2013 00:00:00,5.5,3,8,01/01/2012 00:00:00,12/31/2013 00:00:00,4.275
040039,ARKANSAS METHODIST MEDICAL CENTER,PARAGOULD,GREENE,AR,36.052552579000064, -90.49840947599995,2015,8,8,07/01/2011 00:00:00,06/30/2013 00:00:00,4,0,4,01/01/2012 00:00:00,12/31/2013 00:00:00,5.4
040153,WADLEY REGIONAL MEDICAL CENTER AT HOPE,HOPE,HEMPSTEAD,AR,33.64899251600008, -93.58704804599995,2015,6,6,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,6
040076,BAPTIST HEALTH MEDICAL CENTER-HOT SPRINGS COUNTY,MALVERN,HOT SPRING,AR,34.360050337000075, -92.78573654899998,2015,3,3,07/01/2011 00:00:00,06/30/2013 00:00:00,9,0,9,01/01/2012 00:00:00,12/31/2013 00:00:00,6.9
040119,WHITE RIVER MEDICAL CENTER,BATESVILLE,INDEPENDENCE,AR,35.76958198400007, -91.63575812599998,2015,10,10,07/01/2011 00:00:00,06/30/2013 00:00:00,6.5,6,7,01/01/2012 00:00:00,12/31/2013 00:00:00,7.725
040080,HARRIS HOSPITAL,NEWPORT,JACKSON,AR,35.608097894000025, -91.26476906499994,2015,5,5,07/01/2011 00:00:00,06/30/2013 00:00:00,10,0,10,01/01/2012 00:00:00,12/31/2013 00:00:00,8.25
040071,JEFFERSON REGIONAL MEDICAL CENTER,PINE BLUFF,JEFFERSON,AR,34.189114645000075, -92.01825713899996,2015,2,2,07/01/2011 00:00:00,06/30/2013 00:00:00,3.5,3,4,01/01/2012 00:00:00,12/31/2013 00:00:00,2.975
040002,JOHNSON REGIONAL MEDICAL CENTER,CLARKSVILLE,JOHNSON,AR,35.46439977400007, -93.44588866599997,2015,5,5,07/01/2011 00:00:00,06/30/2013 00:00:00,1,0,1,01/01/2012 00:00:00,12/31/2013 00:00:00,2.4
040069,GREAT RIVER MEDICAL CENTER,BLYTHEVILLE,MISSISSIPPI,AR,35.94156277700006, -89.91889327999996,2015,4,4,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,4
040050,OUACHITA COUNTY MEDICAL CENTER,CAMDEN,OUACHITA,AR,33.573290384000074, -92.83545442899998,2015,5,5,07/01/2011 00:00:00,06/30/2013 00:00:00,1,0,1,01/01/2012 00:00:00,12/31/2013 00:00:00,2.4
040085,HELENA REGIONAL MEDICAL CENTER,HELENA,PHILLIPS,AR,34.50843221400004, -90.62733774399999,2015,4,4,07/01/2011 00:00:00,06/30/2013 00:00:00,1,0,1,01/01/2012 00:00:00,12/31/2013 00:00:00,2.05
040015,MENA REGIONAL HEALTH SYSTEM,MENA,POLK,AR,34.58906940500003, -94.22244717999996,2015,6,6,07/01/2011 00:00:00,06/30/2013 00:00:00,1,0,1,01/01/2012 00:00:00,12/31/2013 00:00:00,2.75
040041,ST MARYS REGIONAL MEDICAL CENTER,RUSSELLVILLE,POPE,AR,35.28286750400002, -93.14977190699994,2015,4,4,07/01/2011 00:00:00,06/30/2013 00:00:00,2,1,3,01/01/2012 00:00:00,12/31/2013 00:00:00,2.7
040074,NORTH METRO MEDICAL CENTER,JACKSONVILLE,PULASKI,AR,34.87241780800008, -92.12487023699998,2015,3,3,07/01/2011 00:00:00,06/30/2013 00:00:00,3,0,3,01/01/2012 00:00:00,12/31/2013 00:00:00,3
040134,ARKANSAS HEART HOSPITAL,LITTLE ROCK,PULASKI,AR,34.73753861200004, -92.39446730899994,2015,1,1,07/01/2011 00:00:00,06/30/2013 00:00:00,5.5,4,7,01/01/2012 00:00:00,12/31/2013 00:00:00,3.925
040114,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK,LITTLE ROCK,PULASKI,AR,34.74865032200006, -92.27448966799994,2015,3,3,07/01/2011 00:00:00,06/30/2013 00:00:00,8,7,9,01/01/2012 00:00:00,12/31/2013 00:00:00,6.25
040007,ST VINCENT INFIRMARY MEDICAL CENTER,LITTLE ROCK,PULASKI,AR,34.75190411400007, -92.33741151599997,2015,4,4,07/01/2011 00:00:00,06/30/2013 00:00:00,5,6,4,01/01/2012 00:00:00,12/31/2013 00:00:00,4.65
040016,UAMS MEDICAL CENTER,LITTLE ROCK,PULASKI,AR,34.751541606000046, -92.32077779799994,2015,10,10,07/01/2011 00:00:00,06/30/2013 00:00:00,7,6,8,01/01/2012 00:00:00,12/31/2013 00:00:00,8.05
040147,ARKANSAS SURGICAL HOSPITAL,NO LITTLE ROCK,PULASKI,AR,34.80163428800006, -92.34824928599994,2015,1,1,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,1
040036,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK,NORTH LITTLE ROCK,PULASKI,AR,34.78341792800006, -92.21825285899996,2015,6,6,07/01/2011 00:00:00,06/30/2013 00:00:00,9,10,8,01/01/2012 00:00:00,12/31/2013 00:00:00,7.95
040137,ST VINCENT MEDICAL CENTER/NORTH,SHERWOOD,PULASKI,AR,34.814353175000065, -92.20719155499995,2015,7,7,07/01/2011 00:00:00,06/30/2013 00:00:00,1,0,1,01/01/2012 00:00:00,12/31/2013 00:00:00,3.1
040047,FIVE RIVERS MEDICAL CENTER,POCAHONTAS,RANDOLPH,AR,36.289971028000025, -90.99769664299998,2015,6,6,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,6
040019,FORREST CITY MEDICAL CENTER,FORREST CITY,SAINT FRANCIS,AR,35.03948829600006, -90.77183719699997,2015,3,3,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,3
040084,SALINE MEMORIAL HOSPITAL,BENTON,SALINE,AR,34.57444970600005, -92.58438253799994,2015,1,1,07/01/2011 00:00:00,06/30/2013 00:00:00,8,9,7,01/01/2012 00:00:00,12/31/2013 00:00:00,5.55
040055,SPARKS REGIONAL MEDICAL CENTER,FORT SMITH,SEBASTIAN,AR,35.37432987300008, -94.42129645299997,2015,6,6,07/01/2011 00:00:00,06/30/2013 00:00:00,5,6,4,01/01/2012 00:00:00,12/31/2013 00:00:00,5.35
040062,ST EDWARD MERCY MEDICAL CENTER,FORT SMITH,SEBASTIAN,AR,35.35368560400008, -94.35299525699998,2015,2,2,07/01/2011 00:00:00,06/30/2013 00:00:00,6.5,4,9,01/01/2012 00:00:00,12/31/2013 00:00:00,4.925
040088,MEDICAL CENTER SOUTH ARKANSAS,EL DORADO,UNION,AR,33.21840734400007, -92.67236526799996,2015,1,1,07/01/2011 00:00:00,06/30/2013 00:00:00,3,4,2,01/01/2012 00:00:00,12/31/2013 00:00:00,2.3
040152,PHYSICIANS' SPECIALTY HOSPITAL,FAYETTEVILLE,WASHINGTON,AR,36.121280427000045, -94.13377448599994,2015,9,9,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,9
040004,WASHINGTON REGIONAL MED CTR AT NORTH HILLS,FAYETTEVILLE,WASHINGTON,AR,36.11084882000006, -94.15791478999995,2015,2,2,07/01/2011 00:00:00,06/30/2013 00:00:00,9.5,9,10,01/01/2012 00:00:00,12/31/2013 00:00:00,6.875
040022,NORTHWEST MEDICAL CENTER-SPRINGDALE,SPRINGDALE,WASHINGTON,AR,36.18136270600007, -94.13665058099997,2015,4,4,07/01/2011 00:00:00,06/30/2013 00:00:00,5.5,8,3,01/01/2012 00:00:00,12/31/2013 00:00:00,4.975
040014,WHITE COUNTY MEDICAL CENTER,SEARCY,WHITE,AR,35.25044602300005, -91.69461538899998,2015,3,3,07/01/2011 00:00:00,06/30/2013 00:00:00,6.5,7,6,01/01/2012 00:00:00,12/31/2013 00:00:00,5.275
040011,CHAMBERS MEMORIAL HOSPITAL,DANVILLE,YELL,AR,35.054949898000075, -93.38851771599997,2015,9,9,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,9
030084,CHINLE COMPREHENSIVE HEALTH CARE FACILITY,CHINLE,APACHE,AZ,36.15267423000006, -109.55708578699995,2015,4,4,07/01/2011 00:00:00,06/30/2013 00:00:00,1,0,1,01/01/2012 00:00:00,12/31/2013 00:00:00,2.05
030071,FORT DEFIANCE INDIAN HOSPITAL,FORT DEFIANCE,APACHE,AZ,35.78795424200007, -109.08316942299996,2015,3,3,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,3
030043,SIERRA VISTA REGIONAL HEALTH CENTER,SIERRA VISTA,COCHISE,AZ,31.551389888000074, -110.27237383899995,2015,2,2,07/01/2011 00:00:00,06/30/2013 00:00:00,5,1,9,01/01/2012 00:00:00,12/31/2013 00:00:00,3.95
030023,FLAGSTAFF MEDICAL CENTER,FLAGSTAFF,COCONINO,AZ,35.208646728000076, -111.64517176599998,2015,4,4,07/01/2011 00:00:00,06/30/2013 00:00:00,6,4,8,01/01/2012 00:00:00,12/31/2013 00:00:00,5.3
030073,TUBA CITY REGIONAL HEALTH CARE CORPORATION,TUBA CITY,COCONINO,AZ,36.125701898000045, -111.23688811799997,2015,4,4,07/01/2011 00:00:00,06/30/2013 00:00:00,5,0,5,01/01/2012 00:00:00,12/31/2013 00:00:00,4.65
030033,PAYSON REGIONAL MEDICAL CENTER,PAYSON,GILA,AZ,34.23111763600008, -111.32157071499995,2015,1,1,07/01/2011 00:00:00,06/30/2013 00:00:00,1,0,1,01/01/2012 00:00:00,12/31/2013 00:00:00,1
030077,SAN CARLOS INDIAN HOSPITAL,SAN CARLOS,GILA,AZ,33.352033024000036, -110.45245872899994,2015,7,7,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,7
030068,MT GRAHAM REGIONAL MEDICAL CENTER,SAFFORD,GRAHAM,AZ,32.82177302400004, -109.73300058699999,2015,4,4,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,4
030112,ARIZONA ORTHOPEDIC AND SURGICAL SPECIALITY HOSP,CHANDLER,MARICOPA,AZ,33.334802583000055, -111.89087051299998,2015,8,8,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,8
030036,CHANDLER REGIONAL MEDICAL CENTER,CHANDLER,MARICOPA,AZ,33.298672999000075, -111.87516587299996,2015,3,3,07/01/2011 00:00:00,06/30/2013 00:00:00,2.5,3,2,01/01/2012 00:00:00,12/31/2013 00:00:00,2.675
030122,BANNER GATEWAY MEDICAL CENTER,GILBERT,MARICOPA,AZ,33.384175232000075, -111.71967824399997,2015,10,10,07/01/2011 00:00:00,06/30/2013 00:00:00,6.5,5,8,01/01/2012 00:00:00,12/31/2013 00:00:00,7.725
030120,GILBERT HOSPITAL,GILBERT,MARICOPA,AZ,33.31369047600003, -111.68681292599996,2015,4,4,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,4
030119,MERCY GILBERT MEDICAL CENTER,GILBERT,MARICOPA,AZ,33.285886563000076, -111.75528291999996,2015,10,10,07/01/2011 00:00:00,06/30/2013 00:00:00,8.5,10,7,01/01/2012 00:00:00,12/31/2013 00:00:00,9.025
030094,ARROWHEAD HOSPITAL,GLENDALE,MARICOPA,AZ,33.65416094500006, -112.20358712199999,2015,8,8,07/01/2011 00:00:00,06/30/2013 00:00:00,5.5,7,4,01/01/2012 00:00:00,12/31/2013 00:00:00,6.375
030089,BANNER THUNDERBIRD MEDICAL CENTER,GLENDALE,MARICOPA,AZ,33.610723377000056, -112.17962081299999,2015,4,4,07/01/2011 00:00:00,06/30/2013 00:00:00,6,5,7,01/01/2012 00:00:00,12/31/2013 00:00:00,5.3
030110,WEST VALLEY HOSPITAL,GOODYEAR,MARICOPA,AZ,33.464232638000055, -112.35252069899997,2015,7,7,07/01/2011 00:00:00,06/30/2013 00:00:00,4,4,4,01/01/2012 00:00:00,12/31/2013 00:00:00,5.05
030107,ARIZONA SPINE AND JOINT HOSPITAL,MESA,MARICOPA,AZ,33.379257616000075, -111.73466027599994,2015,2,2,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,2
030088,BANNER BAYWOOD MEDICAL CENTER,MESA,MARICOPA,AZ,33.41045795000008, -111.68797096999998,2015,6,6,07/01/2011 00:00:00,06/30/2013 00:00:00,7.5,8,7,01/01/2012 00:00:00,12/31/2013 00:00:00,6.975
030065,BANNER DESERT MEDICAL CENTER,MESA,MARICOPA,AZ,33.39029071400006, -111.87467288799996,2015,6,6,07/01/2011 00:00:00,06/30/2013 00:00:00,7,7,7,01/01/2012 00:00:00,12/31/2013 00:00:00,6.65
030105,BANNER HEART HOSPITAL,MESA,MARICOPA,AZ,33.41046245600006, -111.68641534899996,2015,1,1,07/01/2011 00:00:00,06/30/2013 00:00:00,5.5,4,7,01/01/2012 00:00:00,12/31/2013 00:00:00,3.925
030121,MOUNTAIN VISTA MEDICAL CENTER, LP,MESA,MARICOPA,AZ,33.391080027000044, -111.61530807799994,2015,10,10,07/01/2011 00:00:00,06/30/2013 00:00:00,5,5,5,01/01/2012 00:00:00,12/31/2013 00:00:00,6.75
030115,BANNER ESTRELLA MEDICAL CENTER,PHOENIX,MARICOPA,AZ,33.479662844000075, -112.25639850299996,2015,3,3,07/01/2011 00:00:00,06/30/2013 00:00:00,3.5,5,2,01/01/2012 00:00:00,12/31/2013 00:00:00,3.325
030002,BANNER GOOD SAMARITAN MEDICAL CENTER,PHOENIX,MARICOPA,AZ,33.46584352800005, -112.08754082099995,2015,6,6,07/01/2011 00:00:00,06/30/2013 00:00:00,7.5,7,8,01/01/2012 00:00:00,12/31/2013 00:00:00,6.975
030092,JOHN C LINCOLN DEER VALLEY HOSPITAL,PHOENIX,MARICOPA,AZ,33.66557084000004, -112.117207469,2015,10,10,07/01/2011 00:00:00,06/30/2013 00:00:00,5,7,3,01/01/2012 00:00:00,12/31/2013 00:00:00,6.75
030014,JOHN C LINCOLN NORTH MOUNTAIN HOSPITAL,PHOENIX,MARICOPA,AZ,33.56779857500004, -112.07020128399995,2015,1,1,07/01/2011 00:00:00,06/30/2013 00:00:00,8,9,7,01/01/2012 00:00:00,12/31/2013 00:00:00,5.55
030022,MARICOPA MEDICAL CENTER,PHOENIX,MARICOPA,AZ,33.458512711000026, -112.02587069799995,2015,10,10,07/01/2011 00:00:00,06/30/2013 00:00:00,10,10,10,01/01/2012 00:00:00,12/31/2013 00:00:00,10
030001,MARYVALE HOSPITAL,PHOENIX,MARICOPA,AZ,33.502187649000064, -112.17062033999997,2015,9,9,07/01/2011 00:00:00,06/30/2013 00:00:00,1,1,1,01/01/2012 00:00:00,12/31/2013 00:00:00,3.8
030103,MAYO CLINIC HOSPITAL,PHOENIX,MARICOPA,AZ,33.66284454100003, -111.95445227099998,2015,2,2,07/01/2011 00:00:00,06/30/2013 00:00:00,3.5,3,4,01/01/2012 00:00:00,12/31/2013 00:00:00,2.975
030131,OASIS HOSPITAL,PHOENIX,MARICOPA,AZ,33.45605160400004, -111.99526083899997,2015,2,2,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,2
030083,PARADISE VALLEY HOSPITAL,PHOENIX,MARICOPA,AZ,33.64057323800006, -111.99805000599997,2015,9,9,07/01/2011 00:00:00,06/30/2013 00:00:00,1.5,1,2,01/01/2012 00:00:00,12/31/2013 00:00:00,4.125
030030,PHOENIX BAPTIST HOSPITAL,PHOENIX,MARICOPA,AZ,33.524169474000075, -112.10224547099995,2015,9,9,07/01/2011 00:00:00,06/30/2013 00:00:00,5.5,6,5,01/01/2012 00:00:00,12/31/2013 00:00:00,6.725
030078,PHOENIX INDIAN MEDICAL CENTER,PHOENIX,MARICOPA,AZ,33.496591016000025, -112.04764306299995,2015,10,10,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,10
030024,ST JOSEPH'S HOSPITAL AND MEDICAL CENTER,PHOENIX,MARICOPA,AZ,33.48034710300004, -112.07987857499995,2015,10,10,07/01/2011 00:00:00,06/30/2013 00:00:00,7.5,7,8,01/01/2012 00:00:00,12/31/2013 00:00:00,8.375
030037,ST LUKE'S MEDICAL CENTER,PHOENIX,MARICOPA,AZ,33.45130749300006, -112.09837111799999,2015,10,10,07/01/2011 00:00:00,06/30/2013 00:00:00,6.5,8,5,01/01/2012 00:00:00,12/31/2013 00:00:00,7.725
030108,SURGICAL HOSPITAL OF PHOENIX, THE,PHOENIX,MARICOPA,AZ,33.53215043300003, -112.09959714599995,2015,1,1,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,1
030038,SCOTTSDALE HEALTHCARE OSBORN MEDICAL CENTER,SCOTTSDALE,MARICOPA,AZ,33.487648157000024, -111.92203051799999,2015,2,2,07/01/2011 00:00:00,06/30/2013 00:00:00,7.5,6,9,01/01/2012 00:00:00,12/31/2013 00:00:00,5.575
030087,SCOTTSDALE HEALTHCARE-SHEA MEDICAL CENTER,SCOTTSDALE,MARICOPA,AZ,33.58243461300003, -111.88597995599997,2015,5,5,07/01/2011 00:00:00,06/30/2013 00:00:00,7.5,7,8,01/01/2012 00:00:00,12/31/2013 00:00:00,6.625
030123,SCOTTSDALE HEALTHCARE-THOMPSON PEAK HOSPITAL,SCOTTSDALE,MARICOPA,AZ,33.669828521000056, -111.92258015599998,2015,3,3,07/01/2011 00:00:00,06/30/2013 00:00:00,8,9,7,01/01/2012 00:00:00,12/31/2013 00:00:00,6.25
030061,BANNER BOSWELL MEDICAL CENTER,SUN CITY,MARICOPA,AZ,33.60478336500006, -112.28299086199996,2015,2,2,07/01/2011 00:00:00,06/30/2013 00:00:00,4,6,2,01/01/2012 00:00:00,12/31/2013 00:00:00,3.3
030093,BANNER DEL E WEBB MEDICAL CENTER,SUN CITY WEST,MARICOPA,AZ,33.65832529100004, -112.37201500299994,2015,2,2,07/01/2011 00:00:00,06/30/2013 00:00:00,3.5,3,4,01/01/2012 00:00:00,12/31/2013 00:00:00,2.975
030101,WESTERN ARIZONA REGIONAL MEDICAL CENTER,BULLHEAD CITY,MOHAVE,AZ,35.10982819100008, -114.55480779499999,2015,3,3,07/01/2011 00:00:00,06/30/2013 00:00:00,4,5,3,01/01/2012 00:00:00,12/31/2013 00:00:00,3.65
030117,VALLEY VIEW MEDICAL CENTER,FORT MOHAVE,MOHAVE,AZ,35.002180872000054, -114.59796535899994,2015,2,2,07/01/2011 00:00:00,06/30/2013 00:00:00,1,1,1,01/01/2012 00:00:00,12/31/2013 00:00:00,1.35
030055,KINGMAN REGIONAL MEDICAL CENTER,KINGMAN,MOHAVE,AZ,35.220057774000054, -114.03579356399996,2015,10,10,07/01/2011 00:00:00,06/30/2013 00:00:00,3.5,2,5,01/01/2012 00:00:00,12/31/2013 00:00:00,5.775
030069,HAVASU REGIONAL MEDICAL CENTER,LAKE HAVASU CITY,MOHAVE,AZ,34.479547085000036, -114.33848318099996,2015,1,1,07/01/2011 00:00:00,06/30/2013 00:00:00,3,1,5,01/01/2012 00:00:00,12/31/2013 00:00:00,2.3
030062,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,SHOW LOW,NAVAJO,AZ,34.20201926300007, -110.01690832499997,2015,7,7,07/01/2011 00:00:00,06/30/2013 00:00:00,4,5,3,01/01/2012 00:00:00,12/31/2013 00:00:00,5.05
030113,WHITERIVER PHS INDIAN HOSPITAL,WHITERIVER,NAVAJO,AZ,33.83486310600006, -109.96492949599997,2015,6,6,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,6
030114,ORO VALLEY HOSPITAL,ORO VALLEY,PIMA,AZ,32.42733801900005, -110.94721047299998,2015,5,5,07/01/2011 00:00:00,06/30/2013 00:00:00,5,7,3,01/01/2012 00:00:00,12/31/2013 00:00:00,5
030074,SELLS INDIAN HEALTH SERVICE HOSPITAL,SELLS,PIMA,AZ,31.91646211400007, -111.88914996799997,2015,7,7,07/01/2011 00:00:00,06/30/2013 00:00:00,10,10,10,01/01/2012 00:00:00,12/31/2013 00:00:00,8.95
030010,CARONDELET ST  MARYS HOSPITAL,TUCSON,PIMA,AZ,32.22880538600003, -110.99906526799998,2015,7,7,07/01/2011 00:00:00,06/30/2013 00:00:00,6.5,5,8,01/01/2012 00:00:00,12/31/2013 00:00:00,6.675
030011,CARONDELET ST JOSEPH'S HOSPITAL,TUCSON,PIMA,AZ,32.226042660000076, -110.85782597899998,2015,6,6,07/01/2011 00:00:00,06/30/2013 00:00:00,5,2,8,01/01/2012 00:00:00,12/31/2013 00:00:00,5.35
030085,NORTHWEST MEDICAL CENTER,TUCSON,PIMA,AZ,32.31963078100006, -111.01204821799996,2015,8,8,07/01/2011 00:00:00,06/30/2013 00:00:00,7.5,7,8,01/01/2012 00:00:00,12/31/2013 00:00:00,7.675
030006,TUCSON MEDICAL CENTER,TUCSON,PIMA,AZ,32.25077902700008, -110.87971206099996,2015,10,10,07/01/2011 00:00:00,06/30/2013 00:00:00,8,8,8,01/01/2012 00:00:00,12/31/2013 00:00:00,8.7
030111,UNIVERSITY OF ARIZONA MEDICAL CTR- SOUTH CAM, THE,TUCSON,PIMA,AZ,32.17784658700003, -110.93074518099996,2015,10,10,07/01/2011 00:00:00,06/30/2013 00:00:00,2.5,2,3,01/01/2012 00:00:00,12/31/2013 00:00:00,5.125
030064,UNIVERSITY OF ARIZONA MEDICAL CTR-UNIVERSITY, THE,TUCSON,PIMA,AZ,32.24073190000007, -110.94412878899999,2015,9,9,07/01/2011 00:00:00,06/30/2013 00:00:00,8.5,9,8,01/01/2012 00:00:00,12/31/2013 00:00:00,8.675
030134,BANNER GOLDFIELD MEDICAL CENTER,APACHE JUNCTION,PINAL,AZ,33.393377677000046, -111.56717035299994,2015,0,,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,0
030016,BANNER CASA GRANDE MEDICAL CENTER,CASA GRANDE,PINAL,AZ,32.87964292200007, -111.70959654299998,2015,9,9,07/01/2011 00:00:00,06/30/2013 00:00:00,3,3,3,01/01/2012 00:00:00,12/31/2013 00:00:00,5.1
030132,FLORENCE HOSPITAL AT ANTHEM, LLC,FLORENCE,PINAL,AZ,33.073234281000055, -111.48679916399999,2015,8,8,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,8
030130,BANNER IRONWOOD MEDICAL CENTER,SAN TAN VALLEY,PINAL,AZ,33.21469151400004, -111.56347948299998,2015,9,9,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,9
030007,VERDE VALLEY MEDICAL CENTER,COTTONWOOD,YAVAPAI,AZ,34.735296310000024, -112.03155185499998,2015,8,8,07/01/2011 00:00:00,06/30/2013 00:00:00,1.5,1,2,01/01/2012 00:00:00,12/31/2013 00:00:00,3.775
030012,YAVAPAI REGIONAL MEDICAL CENTER,PRESCOTT,YAVAPAI,AZ,34.56016830800007, -112.48212708199998,2015,8,8,07/01/2011 00:00:00,06/30/2013 00:00:00,6,3,9,01/01/2012 00:00:00,12/31/2013 00:00:00,6.7
030118,YAVAPAI REGIONAL MEDICAL CENTER-EAST CAMPUS,PRESCOTT VALLEY,YAVAPAI,AZ,34.588348076000045, -112.33220827599996,2015,3,3,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,3
030013,YUMA REGIONAL MEDICAL CENTER,YUMA,YUMA,AZ,32.68318952100003, -114.63326205499999,2015,4,4,07/01/2011 00:00:00,06/30/2013 00:00:00,4.5,5,4,01/01/2012 00:00:00,12/31/2013 00:00:00,4.325
050211,ALAMEDA HOSPITAL,ALAMEDA,ALAMEDA,CA,37.76348481500003, -122.25423043699999,2015,2,2,07/01/2011 00:00:00,06/30/2013 00:00:00,1,1,1,01/01/2012 00:00:00,12/31/2013 00:00:00,1.35
050305,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,BERKELEY,ALAMEDA,CA,37.85638292800007, -122.25792580499996,2015,10,10,07/01/2011 00:00:00,06/30/2013 00:00:00,6,6,6,01/01/2012 00:00:00,12/31/2013 00:00:00,7.4
050488,EDEN MEDICAL CENTER,CASTRO VALLEY,ALAMEDA,CA,37.69708918500004, -122.08701129999997,2015,8,8,07/01/2011 00:00:00,06/30/2013 00:00:00,5.5,4,7,01/01/2012 00:00:00,12/31/2013 00:00:00,6.375
050512,KAISER FOUNDATION HOSPITAL - FREMONT,FREMONT,ALAMEDA,CA,37.55184851200005, -121.97775499299996,2015,10,10,07/01/2011 00:00:00,06/30/2013 00:00:00,5.5,3,8,01/01/2012 00:00:00,12/31/2013 00:00:00,7.075
050195,WASHINGTON HOSPITAL,FREMONT,ALAMEDA,CA,37.55801172100007, -121.98062906199999,2015,5,5,07/01/2011 00:00:00,06/30/2013 00:00:00,6.5,8,5,01/01/2012 00:00:00,12/31/2013 00:00:00,5.975
050002,ST ROSE HOSPITAL,HAYWARD,ALAMEDA,CA,37.63313754400008, -122.08974566499995,2015,6,6,07/01/2011 00:00:00,06/30/2013 00:00:00,4.5,5,4,01/01/2012 00:00:00,12/31/2013 00:00:00,5.025
050320,ALAMEDA COUNTY MEDICAL CENTER,OAKLAND,ALAMEDA,CA,37.79925394800006, -122.23138414499999,2015,10,10,07/01/2011 00:00:00,06/30/2013 00:00:00,4.5,3,6,01/01/2012 00:00:00,12/31/2013 00:00:00,6.425
050043,ALTA BATES SUMMIT MEDICAL CENTER,OAKLAND,ALAMEDA,CA,37.820784798000034, -122.263022665,2015,5,5,07/01/2011 00:00:00,06/30/2013 00:00:00,4.5,5,4,01/01/2012 00:00:00,12/31/2013 00:00:00,4.675
050075,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,OAKLAND,ALAMEDA,CA,37.81496646200003, -122.25183945199996,2015,8,8,07/01/2011 00:00:00,06/30/2013 00:00:00,7.5,7,8,01/01/2012 00:00:00,12/31/2013 00:00:00,7.675
050283,VALLEYCARE MEDICAL CENTER,PLEASANTON,ALAMEDA,CA,37.69213285200004, -121.88026046299996,2015,1,1,07/01/2011 00:00:00,06/30/2013 00:00:00,3,5,1,01/01/2012 00:00:00,12/31/2013 00:00:00,2.3
050773,SAN LEANDRO HOSPITAL,SAN LEANDRO,ALAMEDA,CA,37.714586584000074, -122.14186682799999,2015,3,3,07/01/2011 00:00:00,06/30/2013 00:00:00,7.5,10,5,01/01/2012 00:00:00,12/31/2013 00:00:00,5.925
050014,SUTTER AMADOR HOSPITAL,JACKSON,AMADOR,CA,38.350920389000066, -120.76646522799996,2015,6,6,07/01/2011 00:00:00,06/30/2013 00:00:00,2.5,1,4,01/01/2012 00:00:00,12/31/2013 00:00:00,3.725
